x,y,z,value
4.171190608432792,-0.42471910112359545,-0.45774647887323944,0.12026822283196792
4.179846141863928,-0.4112359550561797,-0.45774647887323944,0.11702686399369458
4.1875816437521705,-0.39775280898876403,-0.45774647887323944,0.11377661387749469
4.194318679300196,-0.3842696629213483,-0.45774647887323944,0.11052136936010672
4.1995867372611775,-0.37078651685393255,-0.45774647887323944,0.10733796812424617
4.205398086399983,-0.35730337078651686,-0.45774647887323944,0.10405390438063526
4.209795405748997,-0.3438202247191011,-0.45774647887323944,0.10075431692497955
4.212720103116045,-0.3303370786516854,-0.45774647887323944,0.09747546340100624
4.214559388210916,-0.31685393258426964,-0.45774647887323944,0.09419067685746131
4.215314834506531,-0.3033707865168539,-0.45774647887323944,0.09090511921503769
4.214988015475801,-0.28988764044943816,-0.45774647887323944,0.0876239523944282
4.213580504591644,-0.2764044943820224,-0.45774647887323944,0.08435233831632578
4.21102647317473,-0.26292134831460673,-0.45774647887323944,0.0811005344289824
4.206498642460733,-0.249438202247191,-0.45774647887323944,0.07793815943145321
4.2025738626581175,-0.23595505617977525,-0.45774647887323944,0.07469820231873328
4.197517266186015,-0.2224719101123595,-0.45774647887323944,0.07149650519962568
4.191229763289924,-0.20898876404494376,-0.45774647887323944,0.06831740517659628
4.1839956774586335,-0.19550561797752808,-0.45774647887323944,0.06512961889417271
4.175866479299935,-0.18202247191011234,-0.45774647887323944,0.06192268373809614
4.1668936394216125,-0.1685393258426966,-0.45774647887323944,0.058686137094107735
4.1571286284314555,-0.15505617977528086,-0.45774647887323944,0.0554095163479487
4.146559464313067,-0.14157303370786511,-0.45774647887323944,0.052086732793744026
4.134712214852689,-0.12808988764044943,-0.45774647887323944,0.04875649730725204
4.123879194579355,-0.11460674157303369,-0.45774647887323944,0.04533264041179911
4.111250567188857,-0.10112359550561795,-0.45774647887323944,0.041845425446864155
4.097777068543256,-0.08764044943820226,-0.45774647887323944,0.0384379480863828
4.083835335598873,-0.07415730337078652,-0.45774647887323944,0.03520582160088212
4.069495035573005,-0.06067415730337078,-0.45774647887323944,0.03223747278113753
4.054825835682952,-0.04719101123595504,-0.45774647887323944,0.029621328417924437
4.039897403146014,-0.0337078651685393,-0.45774647887323944,0.02744581530201825
4.024635865663616,-0.020224719101123556,-0.45774647887323944,0.02580733088593673
4.007928369483945,-0.006741573033707815,-0.45774647887323944,0.024712608764748
3.9920724056263936,0.006741573033707926,-0.45774647887323944,0.023901450216390577
3.9753653813693317,0.020224719101123667,-0.45774647887323944,0.023346358971179513
3.9601043777006217,0.03370786516853941,-0.45774647887323944,0.02342693323157659
3.945176407611711,0.04719101123595515,-0.45774647887323944,0.024093999932005606
3.9305076739805056,0.06067415730337078,-0.45774647887323944,0.025264027022541463
3.9161679167107417,0.07415730337078652,-0.45774647887323944,0.026868538770040286
3.9022268757061567,0.08764044943820226,-0.45774647887323944,0.028839059441358172
3.8887542908704864,0.101123595505618,-0.45774647887323944,0.031107113303351246
3.876126867254136,0.11460674157303374,-0.45774647887323944,0.033615784613190786
3.8652961881006185,0.12808988764044948,-0.45774647887323944,0.036282658638783494
3.8534507888958056,0.14157303370786523,-0.45774647887323944,0.03885565974028741
3.842883929323733,0.15505617977528097,-0.45774647887323944,0.04160731373298101
3.8331212309919307,0.1685393258426967,-0.45774647887323944,0.04444501317556525
3.824150460001218,0.18202247191011245,-0.45774647887323944,0.04734668963945021
3.816022888268996,0.19550561797752808,-0.45774647887323944,0.05029896444150102
3.8087897877126675,0.20898876404494382,-0.45774647887323944,0.05328845889858284
3.802502430249633,0.22247191011235956,-0.45774647887323944,0.05630179432756075
3.797444692277641,0.2359550561797753,-0.45774647887323944,0.05935530593207632
3.79352017115089,0.24943820224719104,-0.45774647887323944,0.062417393143495675
3.789022580746036,0.2629213483146068,-0.45774647887323944,0.06532792460238102
3.7865432427760286,0.2764044943820225,-0.45774647887323944,0.06839099103920723
3.785213338039759,0.28988764044943827,-0.45774647887323944,0.07146419362377669
3.7849651174890195,0.303370786516854,-0.45774647887323944,0.07453907382606259
3.785800991551338,0.31685393258426975,-0.45774647887323944,0.07761807062915262
3.7877233706542377,0.3303370786516855,-0.45774647887323944,0.08070362301613442
3.7907346652252447,0.3438202247191011,-0.45774647887323944,0.08379816997009558
3.7952289297339203,0.35730337078651686,-0.45774647887323944,0.08697501783100053
3.8013042645824586,0.3707865168539326,-0.45774647887323944,0.09022118770034593
3.8068310866349644,0.38426966292134834,-0.45774647887323944,0.09330839884007976
3.8136410541978667,0.3977528089887641,-0.45774647887323944,0.09657177818937841
3.8214346084984934,0.4112359550561798,-0.45774647887323944,0.09986937563081799
3.8301451605205576,0.42471910112359545,-0.45774647887323944,0.10319338675319038
3.8397305222231557,0.4382022471910113,-0.45774647887323944,0.10654640930877908
3.850148505565384,0.45168539325842694,-0.45774647887323944,0.10993104104986746
3.861356922506342,0.4651685393258428,-0.45774647887323944,0.11334987972873901
3.8733963319025118,0.4786516853932584,-0.45774647887323944,0.11689034736392744
3.8862413816122876,0.49213483146067427,-0.45774647887323944,0.12054635328070488
3.899028565737504,0.5056179775280899,-0.45774647887323944,0.12405402089442073
3.912298482852348,0.5191011235955058,-0.45774647887323944,0.12762850475381526
3.926054689699426,0.5325842696629214,-0.45774647887323944,0.1312325796117297
3.94022602470393,0.5460674157303372,-0.45774647887323944,0.13485914946451671
3.9547378793373777,0.5595505617977529,-0.45774647887323944,0.13850417141979296
3.9695156450712874,0.5730337078651685,-0.45774647887323944,0.1421636025851755
3.9844825700717523,0.5865168539325843,-0.45774647887323944,0.14583360367499532
3.9993581022065348,0.6,-0.45774647887323944,0.14952826045562223
4.003021990848032,-0.6,-0.44366197183098594,0.1628220185616418
4.017756610102168,-0.5865168539325842,-0.44366197183098594,0.15942855684021348
4.032495658406715,-0.5730337078651685,-0.44366197183098594,0.15615394405741279
4.047042999960857,-0.5595505617977528,-0.44366197183098594,0.1528936851112362
4.061310887871825,-0.546067415730337,-0.44366197183098594,0.14963557383878162
4.075224842833118,-0.5325842696629213,-0.44366197183098594,0.14638018249993578
4.088709894505704,-0.5191011235955056,-0.44366197183098594,0.14312863753026692
4.101619214197026,-0.5056179775280899,-0.44366197183098594,0.13995494884615553
4.114150093327894,-0.49213483146067416,-0.44366197183098594,0.13688222547612222
4.127165783934159,-0.4786516853932584,-0.44366197183098594,0.13361989211585615
